source,source_id,layover,layover_id,dest,dest_id
LEX,4017,ORD,3830,RDU,3626
LEX,4017,ORD,3830,RIC,3608
LEX,4017,ORD,3830,RNO,3807
LEX,4017,ORD,3830,ROC,3622
LEX,4017,ORD,3830,RST,4048
LEX,4017,ORD,3830,RSW,3793
LEX,4017,ORD,3830,SAN,3731
LEX,4017,ORD,3830,SAT,3621
LEX,4017,ORD,3830,SDF,4014
LEX,4017,ORD,3830,SEA,3577
LEX,4017,ORD,3830,SFO,3469
LEX,4017,ORD,3830,SGF,4348
LEX,4017,ORD,3830,SJC,3748
LEX,4017,ORD,3830,SJD,1840
LEX,4017,ORD,3830,SJU,2890
LEX,4017,ORD,3830,SLC,3536
LEX,4017,ORD,3830,SNA,3867
LEX,4017,ORD,3830,STL,3678
LEX,4017,ORD,3830,SUX,3753
LEX,4017,ORD,3830,SYR,3745
LEX,4017,ORD,3830,TOL,4040
LEX,4017,ORD,3830,TPA,3646
LEX,4017,ORD,3830,TUL,3855
LEX,4017,ORD,3830,TUS,3636
LEX,4017,ORD,3830,TVC,4023
LEX,4017,ORD,3830,TXL,351
LEX,4017,ORD,3830,TYS,3676
LEX,4017,ORD,3830,XNA,4356
LEX,4017,ORD,3830,YKF,79
LEX,4017,ORD,3830,YUL,146
LEX,4017,ORD,3830,YVR,156
LEX,4017,ORD,3830,YYC,178
LEX,4017,ORD,3830,YYZ,193
LEX,4017,DFW,3670,FRA,340
LEX,4017,ORD,3830,DUS,345
LEX,4017,ORD,3830,TXL,351
LEX,4017,ATL,3682,DEN,3751
LEX,4017,ATL,3682,YYZ,193
LEX,4017,CLT,3876,YYZ,193
LEX,4017,DCA,3520,YOW,100
LEX,4017,DCA,3520,YUL,146
LEX,4017,DCA,3520,YYZ,193
LEX,4017,DFW,3670,YYZ,193
LEX,4017,DTW,3645,YYZ,193
LEX,4017,FLL,3533,YUL,146
LEX,4017,FLL,3533,YYZ,193
LEX,4017,IAH,3550,MSY,3861
LEX,4017,IAH,3550,YEG,49
LEX,4017,IAH,3550,YUL,146
LEX,4017,IAH,3550,YYC,178
LEX,4017,IAH,3550,YYZ,193
LEX,4017,LGA,3697,YOW,100
LEX,4017,LGA,3697,YUL,146
LEX,4017,LGA,3697,YYZ,193
LEX,4017,MSP,3858,YYZ,193
LEX,4017,ORD,3830,MSY,3861
LEX,4017,ORD,3830,YEG,49
LEX,4017,ORD,3830,YHZ,73
LEX,4017,ORD,3830,YOW,100
LEX,4017,ORD,3830,YQB,111
LEX,4017,ORD,3830,YQR,120
LEX,4017,ORD,3830,YUL,146
LEX,4017,ORD,3830,YVR,156
LEX,4017,ORD,3830,YWG,160
LEX,4017,ORD,3830,YXU,174
LEX,4017,ORD,3830,YYC,178
LEX,4017,ORD,3830,YYZ,193
LEX,4017,ATL,3682,ABE,4355
LEX,4017,ATL,3682,ABQ,4019
LEX,4017,ATL,3682,ABY,5715
LEX,4017,ATL,3682,AEX,3852
LEX,4017,ATL,3682,AGS,3658
LEX,4017,ATL,3682,ALB,3864
LEX,4017,ATL,3682,ATW,4047
LEX,4017,ATL,3682,AUS,3673
LEX,4017,ATL,3682,AVL,4007
LEX,4017,ATL,3682,AVP,4286
LEX,4017,ATL,3682,BDL,3825
LEX,4017,ATL,3682,BHM,3811
LEX,4017,ATL,3682,BMI,4037
LEX,4017,ATL,3682,BNA,3690
LEX,4017,ATL,3682,BOS,3448
LEX,4017,ATL,3682,BQK,5725
LEX,4017,ATL,3682,BRU,302
LEX,4017,ATL,3682,BTR,3846
LEX,4017,ATL,3682,BTV,3711
LEX,4017,ATL,3682,BUF,3820
LEX,4017,ATL,3682,BWI,3849
LEX,4017,ATL,3682,CAE,3561
LEX,4017,ATL,3682,CAK,4112
LEX,4017,ATL,3682,CDG,1382
LEX,4017,ATL,3682,CHA,3578
LEX,4017,ATL,3682,CHO,4015
LEX,4017,ATL,3682,CHS,3806
LEX,4017,ATL,3682,CID,4043
LEX,4017,ATL,3682,CLE,3486
LEX,4017,ATL,3682,CLT,3876
LEX,4017,ATL,3682,CMH,3759
LEX,4017,ATL,3682,COS,3819
LEX,4017,ATL,3682,CRW,4285
LEX,4017,ATL,3682,CSG,4255
LEX,4017,ATL,3682,CUN,1852
LEX,4017,ATL,3682,CVG,3488
LEX,4017,ATL,3682,CZM,1800
LEX,4017,ATL,3682,DAB,3950
LEX,4017,ATL,3682,DAL,3502
LEX,4017,ATL,3682,DAY,3627
LEX,4017,ATL,3682,DCA,3520
LEX,4017,ATL,3682,DEN,3751
LEX,4017,ATL,3682,DFW,3670
LEX,4017,ATL,3682,DHN,3739
LEX,4017,ATL,3682,DSM,3729
LEX,4017,ATL,3682,DTW,3645
LEX,4017,ATL,3682,DUB,599
LEX,4017,ATL,3682,DUS,345
LEX,4017,ATL,3682,ECP,7669
LEX,4017,ATL,3682,ELP,3559
LEX,4017,ATL,3682,EVV,4018
LEX,4017,ATL,3682,EWN,3730
LEX,4017,ATL,3682,EWR,3494
LEX,4017,ATL,3682,EYW,3875
LEX,4017,ATL,3682,FAY,5738
LEX,4017,ATL,3682,FCO,1555
LEX,4017,ATL,3682,FLL,3533
LEX,4017,ATL,3682,FNT,4089
LEX,4017,ATL,3682,FRA,340
LEX,4017,ATL,3682,FSM,3437
LEX,4017,ATL,3682,FWA,4041
LEX,4017,ATL,3682,GDL,1804
LEX,4017,ATL,3682,GNV,3472
LEX,4017,ATL,3682,GPT,4038
LEX,4017,ATL,3682,GRB,3653
LEX,4017,ATL,3682,GRK,3775
LEX,4017,ATL,3682,GRR,3685
LEX,4017,ATL,3682,GSO,4008
LEX,4017,ATL,3682,GSP,4034
LEX,4017,ATL,3682,GTR,4273
LEX,4017,ATL,3682,HPN,3589
LEX,4017,ATL,3682,HSV,4113
LEX,4017,ATL,3682,IAD,3714
LEX,4017,ATL,3682,IAH,3550
LEX,4017,ATL,3682,ICT,3457
LEX,4017,ATL,3682,ILM,3845
LEX,4017,ATL,3682,IND,3585
LEX,4017,ATL,3682,JAN,3580
LEX,4017,ATL,3682,JAX,3712
LEX,4017,ATL,3682,JFK,3797
LEX,4017,ATL,3682,LAS,3877
LEX,4017,ATL,3682,LAX,3484
LEX,4017,ATL,3682,LEX,4017
LEX,4017,ATL,3682,LFT,3493
LEX,4017,ATL,3682,LGA,3697
LEX,4017,ATL,3682,LHR,507
LEX,4017,ATL,3682,LIT,3660
LEX,4017,ATL,3682,MAD,1229
LEX,4017,ATL,3682,MAN,478
LEX,4017,ATL,3682,MCI,3458
LEX,4017,ATL,3682,MCO,3878
LEX,4017,ATL,3682,MDT,3542
LEX,4017,ATL,3682,MDW,3747
LEX,4017,ATL,3682,MEM,3473
LEX,4017,ATL,3682,MEX,1824
LEX,4017,ATL,3682,MGM,4115
LEX,4017,ATL,3682,MHT,4011
LEX,4017,ATL,3682,MIA,3576
LEX,4017,ATL,3682,MKE,3717
LEX,4017,ATL,3682,MLB,3671
LEX,4017,ATL,3682,MLI,4072
LEX,4017,ATL,3682,MLU,3732
LEX,4017,ATL,3682,MOB,3782
LEX,4017,ATL,3682,MSN,3459
LEX,4017,ATL,3682,MSP,3858
LEX,4017,ATL,3682,MSY,3861
LEX,4017,ATL,3682,MTY,1825
LEX,4017,ATL,3682,MUC,346
LEX,4017,ATL,3682,MYR,3515
LEX,4017,ATL,3682,NAS,1953
LEX,4017,ATL,3682,OAJ,4386
LEX,4017,ATL,3682,OKC,3863
LEX,4017,ATL,3682,OMA,3454
LEX,4017,ATL,3682,ORD,3830
LEX,4017,ATL,3682,ORF,3611
LEX,4017,ATL,3682,PBI,3722
LEX,4017,ATL,3682,PDX,3720
LEX,4017,ATL,3682,PHF,3633
LEX,4017,ATL,3682,PHL,3752
LEX,4017,ATL,3682,PHX,3462
LEX,4017,ATL,3682,PIA,4046
LEX,4017,ATL,3682,PIT,3570
LEX,4017,ATL,3682,PNS,3564
LEX,4017,ATL,3682,PTY,1871
LEX,4017,ATL,3682,PVD,3641
LEX,4017,ATL,3682,PWM,3862
LEX,4017,ATL,3682,RDU,3626
LEX,4017,ATL,3682,RIC,3608
LEX,4017,ATL,3682,ROA,4016
LEX,4017,ATL,3682,ROC,3622
LEX,4017,ATL,3682,RSW,3793
LEX,4017,ATL,3682,SAN,3731
LEX,4017,ATL,3682,SAT,3621
LEX,4017,ATL,3682,SAV,3613
LEX,4017,ATL,3682,SBN,4359
LEX,4017,ATL,3682,SDF,4014
LEX,4017,ATL,3682,SEA,3577
LEX,4017,ATL,3682,SFO,3469
LEX,4017,ATL,3682,SGF,4348
LEX,4017,ATL,3682,SHV,3609
LEX,4017,ATL,3682,SJO,1885
LEX,4017,ATL,3682,SJU,2890
LEX,4017,ATL,3682,SLC,3536
LEX,4017,ATL,3682,SMF,3817
LEX,4017,ATL,3682,SNA,3867
LEX,4017,ATL,3682,SRQ,4067
LEX,4017,ATL,3682,STL,3678
LEX,4017,ATL,3682,STR,350
LEX,4017,ATL,3682,SYR,3745
LEX,4017,ATL,3682,TLH,3698
LEX,4017,ATL,3682,TPA,3646
LEX,4017,ATL,3682,TRI,4116
LEX,4017,ATL,3682,TUL,3855
LEX,4017,ATL,3682,TUS,3636
LEX,4017,ATL,3682,TYS,3676
LEX,4017,ATL,3682,VLD,5776
LEX,4017,ATL,3682,VPS,3873
LEX,4017,ATL,3682,XNA,4356
LEX,4017,ATL,3682,YUL,146
LEX,4017,ATL,3682,YYZ,193
LEX,4017,CLT,3876,ATL,3682
LEX,4017,DCA,3520,ATL,3682
LEX,4017,DFW,3670,ATL,3682
LEX,4017,DTW,3645,ATL,3682
LEX,4017,DTW,3645,CDG,1382
LEX,4017,DTW,3645,FRA,340
LEX,4017,DTW,3645,LHR,507
LEX,4017,DTW,3645,MSY,3861
LEX,4017,FLL,3533,ATL,3682
LEX,4017,IAH,3550,ATL,3682
LEX,4017,IAH,3550,CDG,1382
LEX,4017,LGA,3697,ATL,3682
LEX,4017,MSP,3858,ATL,3682
LEX,4017,MSP,3858,CDG,1382
LEX,4017,MSP,3858,LAX,3484
LEX,4017,MSP,3858,LHR,507
LEX,4017,MSP,3858,MSY,3861
LEX,4017,MSP,3858,SEA,3577
LEX,4017,MSP,3858,SFO,3469
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,CDG,1382
LEX,4017,ORD,3830,DEL,3093
LEX,4017,ATL,3682,ABY,5715
LEX,4017,ATL,3682,ALB,3864
LEX,4017,ATL,3682,BDL,3825
LEX,4017,ATL,3682,BNA,3690
LEX,4017,ATL,3682,BOS,3448
LEX,4017,ATL,3682,BWI,3849
LEX,4017,ATL,3682,CDG,1382
LEX,4017,ATL,3682,CLE,3486
LEX,4017,ATL,3682,CMH,3759
LEX,4017,ATL,3682,CUN,1852
LEX,4017,ATL,3682,CVG,3488
LEX,4017,ATL,3682,CZM,1800
LEX,4017,ATL,3682,DCA,3520
LEX,4017,ATL,3682,DEN,3751
LEX,4017,ATL,3682,DTW,3645
LEX,4017,ATL,3682,EWR,3494
LEX,4017,ATL,3682,FCO,1555
LEX,4017,ATL,3682,GDL,1804
LEX,4017,ATL,3682,IAD,3714
LEX,4017,ATL,3682,IND,3585
LEX,4017,ATL,3682,JAX,3712
LEX,4017,ATL,3682,JFK,3797
LEX,4017,ATL,3682,LGA,3697
LEX,4017,ATL,3682,MAD,1229
LEX,4017,ATL,3682,MCI,3458
LEX,4017,ATL,3682,MCO,3878
LEX,4017,ATL,3682,MEM,3473
LEX,4017,ATL,3682,MEX,1824
LEX,4017,ATL,3682,MIA,3576
LEX,4017,ATL,3682,MSP,3858
LEX,4017,ATL,3682,MSY,3861
LEX,4017,ATL,3682,MTY,1825
LEX,4017,ATL,3682,PHL,3752
LEX,4017,ATL,3682,PIT,3570
LEX,4017,ATL,3682,PVR,1836
LEX,4017,ATL,3682,RDU,3626
LEX,4017,ATL,3682,RIC,3608
LEX,4017,ATL,3682,SEA,3577
LEX,4017,ATL,3682,SJD,1840
LEX,4017,ATL,3682,SLC,3536
LEX,4017,ATL,3682,STL,3678
LEX,4017,ATL,3682,XNA,4356
LEX,4017,ATL,3682,YUL,146
LEX,4017,DCA,3520,ATL,3682
LEX,4017,DFW,3670,MEX,1824
LEX,4017,DTW,3645,ATL,3682
LEX,4017,DTW,3645,CUN,1852
LEX,4017,DTW,3645,MEX,1824
LEX,4017,DTW,3645,MTY,1825
LEX,4017,IAH,3550,MEX,1824
LEX,4017,LGA,3697,ATL,3682
LEX,4017,MSP,3858,ATL,3682
LEX,4017,MSP,3858,CUN,1852
LEX,4017,ORD,3830,GDL,1804
LEX,4017,ORD,3830,MEX,1824
LEX,4017,ATL,3682,BHM,3811
LEX,4017,ATL,3682,BNA,3690
LEX,4017,ATL,3682,CHS,3806
LEX,4017,ATL,3682,CLT,3876
LEX,4017,ATL,3682,GSO,4008
LEX,4017,ATL,3682,HSV,4113
LEX,4017,ATL,3682,JAN,3580
LEX,4017,ATL,3682,JAX,3712
LEX,4017,ATL,3682,LAX,3484
LEX,4017,ATL,3682,MEM,3473
LEX,4017,ATL,3682,MIA,3576
LEX,4017,ATL,3682,MSY,3861
LEX,4017,ATL,3682,ORF,3611
LEX,4017,ATL,3682,PBI,3722
LEX,4017,ATL,3682,PDX,3720
LEX,4017,ATL,3682,PNS,3564
LEX,4017,ATL,3682,RDU,3626
LEX,4017,ATL,3682,RSW,3793
LEX,4017,ATL,3682,SAN,3731
LEX,4017,ATL,3682,SAV,3613
LEX,4017,ATL,3682,SEA,3577
LEX,4017,ATL,3682,SLC,3536
LEX,4017,ATL,3682,TYS,3676
LEX,4017,CLT,3876,ATL,3682
LEX,4017,DCA,3520,LAX,3484
LEX,4017,DCA,3520,PDX,3720
LEX,4017,DCA,3520,SEA,3577
LEX,4017,DFW,3670,LAX,3484
LEX,4017,DFW,3670,PDX,3720
LEX,4017,DFW,3670,SAN,3731
LEX,4017,DFW,3670,SEA,3577
LEX,4017,DFW,3670,SFO,3469
LEX,4017,DFW,3670,SNA,3867
LEX,4017,DTW,3645,PDX,3720
LEX,4017,DTW,3645,SAN,3731
LEX,4017,FLL,3533,SEA,3577
LEX,4017,IAH,3550,LAX,3484
LEX,4017,IAH,3550,SEA,3577
LEX,4017,MSP,3858,LAX,3484
LEX,4017,MSP,3858,SAN,3731
LEX,4017,MSP,3858,SEA,3577
LEX,4017,ORD,3830,ANC,3774
LEX,4017,ORD,3830,LAX,3484
LEX,4017,ORD,3830,MSY,3861
LEX,4017,ORD,3830,PDX,3720
LEX,4017,ORD,3830,SAN,3731
LEX,4017,ORD,3830,SEA,3577
LEX,4017,ORD,3830,SFO,3469
LEX,4017,CLT,3876,SJO,1885
LEX,4017,DFW,3670,SAL,1892
LEX,4017,FLL,3533,BOG,2709
LEX,4017,IAH,3550,BOG,2709
LEX,4017,IAH,3550,SAL,1892
LEX,4017,ORD,3830,SAL,1892
LEX,4017,ATL,3682,LHR,507
LEX,4017,DFW,3670,CDG,1382
LEX,4017,DFW,3670,FRA,340
LEX,4017,DFW,3670,LHR,507
LEX,4017,DFW,3670,MAD,1229
LEX,4017,IAH,3550,LHR,507
LEX,4017,ORD,3830,CDG,1382
LEX,4017,ORD,3830,DUB,599
LEX,4017,ORD,3830,DUS,345
LEX,4017,ORD,3830,FCO,1555
LEX,4017,ORD,3830,LHR,507
LEX,4017,ORD,3830,MAD,1229
LEX,4017,ORD,3830,MAN,478
LEX,4017,ATL,3682,ABQ,4019
LEX,4017,ATL,3682,AUS,3673
LEX,4017,ATL,3682,AVL,4007
LEX,4017,ATL,3682,BDL,3825
LEX,4017,ATL,3682,BHM,3811
LEX,4017,ATL,3682,BNA,3690
LEX,4017,ATL,3682,BOS,3448
LEX,4017,ATL,3682,BUF,3820
LEX,4017,ATL,3682,BWI,3849
LEX,4017,ATL,3682,CAE,3561
LEX,4017,ATL,3682,CDG,1382
LEX,4017,ATL,3682,CHA,3578
LEX,4017,ATL,3682,CHS,3806
LEX,4017,ATL,3682,CLT,3876
LEX,4017,ATL,3682,CMH,3759
LEX,4017,ATL,3682,CUN,1852
LEX,4017,ATL,3682,CVG,3488
LEX,4017,ATL,3682,DAY,3627
LEX,4017,ATL,3682,DCA,3520
LEX,4017,ATL,3682,DEN,3751
LEX,4017,ATL,3682,DFW,3670
LEX,4017,ATL,3682,DTW,3645
LEX,4017,ATL,3682,ELP,3559
LEX,4017,ATL,3682,EWR,3494
LEX,4017,ATL,3682,FCO,1555
LEX,4017,ATL,3682,FLL,3533
LEX,4017,ATL,3682,GDL,1804
LEX,4017,ATL,3682,GNV,3472
LEX,4017,ATL,3682,GPT,4038
LEX,4017,ATL,3682,GSO,4008
LEX,4017,ATL,3682,HOU,3566
LEX,4017,ATL,3682,HSV,4113
LEX,4017,ATL,3682,IAD,3714
LEX,4017,ATL,3682,IAH,3550
LEX,4017,ATL,3682,ICT,3457
LEX,4017,ATL,3682,ILM,3845
LEX,4017,ATL,3682,IND,3585
LEX,4017,ATL,3682,JAN,3580
LEX,4017,ATL,3682,JAX,3712
LEX,4017,ATL,3682,JFK,3797
LEX,4017,ATL,3682,LAS,3877
LEX,4017,ATL,3682,LAX,3484
LEX,4017,ATL,3682,LIT,3660
LEX,4017,ATL,3682,MCI,3458
LEX,4017,ATL,3682,MCO,3878
LEX,4017,ATL,3682,MEM,3473
LEX,4017,ATL,3682,MEX,1824
LEX,4017,ATL,3682,MIA,3576
LEX,4017,ATL,3682,MKE,3717
LEX,4017,ATL,3682,MSP,3858
LEX,4017,ATL,3682,MSY,3861
LEX,4017,ATL,3682,MTY,1825
LEX,4017,ATL,3682,MYR,3515
LEX,4017,ATL,3682,OKC,3863
LEX,4017,ATL,3682,OMA,3454
LEX,4017,ATL,3682,ORD,3830
LEX,4017,ATL,3682,ORF,3611
LEX,4017,ATL,3682,PBI,3722
LEX,4017,ATL,3682,PDX,3720
LEX,4017,ATL,3682,PHL,3752
LEX,4017,ATL,3682,PHX,3462
LEX,4017,ATL,3682,PIT,3570
LEX,4017,ATL,3682,PTY,1871
LEX,4017,ATL,3682,RDU,3626
LEX,4017,ATL,3682,RIC,3608
LEX,4017,ATL,3682,ROC,3622
LEX,4017,ATL,3682,RSW,3793
LEX,4017,ATL,3682,SAN,3731
LEX,4017,ATL,3682,SAT,3621
LEX,4017,ATL,3682,SAV,3613
LEX,4017,ATL,3682,SEA,3577
LEX,4017,ATL,3682,SJU,2890
LEX,4017,ATL,3682,SLC,3536
LEX,4017,ATL,3682,SNA,3867
LEX,4017,ATL,3682,SRQ,4067
LEX,4017,ATL,3682,STL,3678
LEX,4017,ATL,3682,TPA,3646
LEX,4017,ATL,3682,TUS,3636
LEX,4017,ATL,3682,TYS,3676
LEX,4017,ATL,3682,VPS,3873
LEX,4017,CLT,3876,ATL,3682
LEX,4017,DCA,3520,ATL,3682
LEX,4017,DFW,3670,ATL,3682
LEX,4017,DTW,3645,ATL,3682
LEX,4017,DTW,3645,CDG,1382
LEX,4017,FLL,3533,ATL,3682
LEX,4017,IAH,3550,ATL,3682
LEX,4017,IAH,3550,CDG,1382
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,FCO,1555
LEX,4017,CLT,3876,BOS,3448
LEX,4017,CLT,3876,JFK,3797
LEX,4017,DCA,3520,BOS,3448
LEX,4017,DCA,3520,FLL,3533
LEX,4017,DCA,3520,MCO,3878
LEX,4017,DCA,3520,SJU,2890
LEX,4017,DCA,3520,TPA,3646
LEX,4017,DFW,3670,BOS,3448
LEX,4017,DFW,3670,DXB,2188
LEX,4017,DTW,3645,BOS,3448
LEX,4017,FLL,3533,AUS,3673
LEX,4017,FLL,3533,BDL,3825
LEX,4017,FLL,3533,BOG,2709
LEX,4017,FLL,3533,BOS,3448
LEX,4017,FLL,3533,CUN,1852
LEX,4017,FLL,3533,DCA,3520
LEX,4017,FLL,3533,EWR,3494
LEX,4017,FLL,3533,HPN,3589
LEX,4017,FLL,3533,JFK,3797
LEX,4017,FLL,3533,KIN,1779
LEX,4017,FLL,3533,LAX,3484
LEX,4017,FLL,3533,LGA,3697
LEX,4017,FLL,3533,LIM,2789
LEX,4017,FLL,3533,MBJ,1780
LEX,4017,FLL,3533,MDE,2745
LEX,4017,FLL,3533,NAS,1953
LEX,4017,FLL,3533,ORH,6426
LEX,4017,FLL,3533,PAP,1897
LEX,4017,FLL,3533,POS,2902
LEX,4017,FLL,3533,PUJ,1760
LEX,4017,FLL,3533,PVD,3641
LEX,4017,FLL,3533,RDU,3626
LEX,4017,FLL,3533,RIC,3608
LEX,4017,FLL,3533,SDQ,1762
LEX,4017,FLL,3533,SFO,3469
LEX,4017,FLL,3533,SJO,1885
LEX,4017,FLL,3533,SJU,2890
LEX,4017,FLL,3533,SWF,3661
LEX,4017,IAH,3550,DXB,2188
LEX,4017,LGA,3697,FLL,3533
LEX,4017,LGA,3697,MCO,3878
LEX,4017,LGA,3697,PBI,3722
LEX,4017,LGA,3697,RSW,3793
LEX,4017,LGA,3697,SRQ,4067
LEX,4017,LGA,3697,TPA,3646
LEX,4017,ORD,3830,BOS,3448
LEX,4017,ORD,3830,JFK,3797
LEX,4017,ORD,3830,SJU,2890
LEX,4017,ATL,3682,DFW,3670
LEX,4017,ATL,3682,LHR,507
LEX,4017,ATL,3682,MIA,3576
LEX,4017,ATL,3682,ORD,3830
LEX,4017,DFW,3670,ATL,3682
LEX,4017,DFW,3670,CDG,1382
LEX,4017,DFW,3670,FRA,340
LEX,4017,DFW,3670,LHR,507
LEX,4017,DFW,3670,MAD,1229
LEX,4017,DFW,3670,MEX,1824
LEX,4017,DFW,3670,MLM,1821
LEX,4017,DFW,3670,MSY,3861
LEX,4017,IAH,3550,LHR,507
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,CDG,1382
LEX,4017,ORD,3830,DUB,599
LEX,4017,ORD,3830,DUS,345
LEX,4017,ORD,3830,FCO,1555
LEX,4017,ORD,3830,LHR,507
LEX,4017,ORD,3830,MAD,1229
LEX,4017,ORD,3830,MAN,478
LEX,4017,ORD,3830,MSY,3861
LEX,4017,FLL,3533,KIN,1779
LEX,4017,FLL,3533,MBJ,1780
LEX,4017,FLL,3533,POS,2902
LEX,4017,ATL,3682,IAH,3550
LEX,4017,IAH,3550,ATL,3682
LEX,4017,IAH,3550,CUN,1852
LEX,4017,IAH,3550,MEX,1824
LEX,4017,IAH,3550,PEK,3364
LEX,4017,ORD,3830,PEK,3364
LEX,4017,ORD,3830,PVG,3406
LEX,4017,ATL,3682,DFW,3670
LEX,4017,ATL,3682,LAX,3484
LEX,4017,ATL,3682,SFO,3469
LEX,4017,IAH,3550,ATL,3682
LEX,4017,IAH,3550,PTY,1871
LEX,4017,IAH,3550,SFO,3469
LEX,4017,ORD,3830,PTY,1871
LEX,4017,ATL,3682,ORD,3830
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,HKG,3077
LEX,4017,DTW,3645,PEK,3364
LEX,4017,DTW,3645,PVG,3406
LEX,4017,ATL,3682,ABE,4355
LEX,4017,ATL,3682,ABQ,4019
LEX,4017,ATL,3682,ABY,5715
LEX,4017,ATL,3682,AEX,3852
LEX,4017,ATL,3682,AGS,3658
LEX,4017,ATL,3682,ALB,3864
LEX,4017,ATL,3682,AMS,580
LEX,4017,ATL,3682,ATW,4047
LEX,4017,ATL,3682,AUA,2895
LEX,4017,ATL,3682,AUS,3673
LEX,4017,ATL,3682,AVL,4007
LEX,4017,ATL,3682,AVP,4286
LEX,4017,ATL,3682,AZO,4039
LEX,4017,ATL,3682,BDA,4069
LEX,4017,ATL,3682,BDL,3825
LEX,4017,ATL,3682,BHM,3811
LEX,4017,ATL,3682,BJX,1815
LEX,4017,ATL,3682,BMI,4037
LEX,4017,ATL,3682,BNA,3690
LEX,4017,ATL,3682,BOG,2709
LEX,4017,ATL,3682,BON,2896
LEX,4017,ATL,3682,BOS,3448
LEX,4017,ATL,3682,BQK,5725
LEX,4017,ATL,3682,BRU,302
LEX,4017,ATL,3682,BSB,2531
LEX,4017,ATL,3682,BTR,3846
LEX,4017,ATL,3682,BTV,3711
LEX,4017,ATL,3682,BUF,3820
LEX,4017,ATL,3682,BWI,3849
LEX,4017,ATL,3682,BZE,1957
LEX,4017,ATL,3682,CAE,3561
LEX,4017,ATL,3682,CAK,4112
LEX,4017,ATL,3682,CCS,2851
LEX,4017,ATL,3682,CDG,1382
LEX,4017,ATL,3682,CHA,3578
LEX,4017,ATL,3682,CHO,4015
LEX,4017,ATL,3682,CHS,3806
LEX,4017,ATL,3682,CID,4043
LEX,4017,ATL,3682,CLE,3486
LEX,4017,ATL,3682,CLT,3876
LEX,4017,ATL,3682,CMH,3759
