source,source_id,layover,layover_id,dest,dest_id
LEX,4017,ATL,3682,COS,3819
LEX,4017,ATL,3682,CRW,4285
LEX,4017,ATL,3682,CSG,4255
LEX,4017,ATL,3682,CUN,1852
LEX,4017,ATL,3682,CVG,3488
LEX,4017,ATL,3682,CZM,1800
LEX,4017,ATL,3682,DAB,3950
LEX,4017,ATL,3682,DAL,3502
LEX,4017,ATL,3682,DAY,3627
LEX,4017,ATL,3682,DCA,3520
LEX,4017,ATL,3682,DEN,3751
LEX,4017,ATL,3682,DFW,3670
LEX,4017,ATL,3682,DHN,3739
LEX,4017,ATL,3682,DSM,3729
LEX,4017,ATL,3682,DTW,3645
LEX,4017,ATL,3682,DUB,599
LEX,4017,ATL,3682,DUS,345
LEX,4017,ATL,3682,DXB,2188
LEX,4017,ATL,3682,ECP,7669
LEX,4017,ATL,3682,ELP,3559
LEX,4017,ATL,3682,EVV,4018
LEX,4017,ATL,3682,EWN,3730
LEX,4017,ATL,3682,EWR,3494
LEX,4017,ATL,3682,EYW,3875
LEX,4017,ATL,3682,EZE,3988
LEX,4017,ATL,3682,FAR,4292
LEX,4017,ATL,3682,FAY,5738
LEX,4017,ATL,3682,FCO,1555
LEX,4017,ATL,3682,FLL,3533
LEX,4017,ATL,3682,FNT,4089
LEX,4017,ATL,3682,FPO,1948
LEX,4017,ATL,3682,FRA,340
LEX,4017,ATL,3682,FSD,4009
LEX,4017,ATL,3682,FSM,3437
LEX,4017,ATL,3682,FWA,4041
LEX,4017,ATL,3682,GCM,1926
LEX,4017,ATL,3682,GDL,1804
LEX,4017,ATL,3682,GGT,1941
LEX,4017,ATL,3682,GIG,2560
LEX,4017,ATL,3682,GNV,3472
LEX,4017,ATL,3682,GPT,4038
LEX,4017,ATL,3682,GRB,3653
LEX,4017,ATL,3682,GRK,3775
LEX,4017,ATL,3682,GRR,3685
LEX,4017,ATL,3682,GRU,2564
LEX,4017,ATL,3682,GSO,4008
LEX,4017,ATL,3682,GSP,4034
LEX,4017,ATL,3682,GTR,4273
LEX,4017,ATL,3682,GUA,1767
LEX,4017,ATL,3682,HNL,3728
LEX,4017,ATL,3682,HOU,3566
LEX,4017,ATL,3682,HPN,3589
LEX,4017,ATL,3682,HSV,4113
LEX,4017,ATL,3682,IAD,3714
LEX,4017,ATL,3682,IAH,3550
LEX,4017,ATL,3682,ICN,3930
LEX,4017,ATL,3682,ICT,3457
LEX,4017,ATL,3682,ILM,3845
LEX,4017,ATL,3682,IND,3585
LEX,4017,ATL,3682,JAN,3580
LEX,4017,ATL,3682,JAX,3712
LEX,4017,ATL,3682,JFK,3797
LEX,4017,ATL,3682,JNB,813
LEX,4017,ATL,3682,KIN,1779
LEX,4017,ATL,3682,LAN,3544
LEX,4017,ATL,3682,LAS,3877
LEX,4017,ATL,3682,LAX,3484
LEX,4017,ATL,3682,LEX,4017
LEX,4017,ATL,3682,LFT,3493
LEX,4017,ATL,3682,LGA,3697
LEX,4017,ATL,3682,LHR,507
LEX,4017,ATL,3682,LIM,2789
LEX,4017,ATL,3682,LIR,1881
LEX,4017,ATL,3682,LIT,3660
LEX,4017,ATL,3682,LOS,273
LEX,4017,ATL,3682,MAD,1229
LEX,4017,ATL,3682,MAN,478
LEX,4017,ATL,3682,MBJ,1780
LEX,4017,ATL,3682,MBS,4128
LEX,4017,ATL,3682,MCI,3458
LEX,4017,ATL,3682,MCO,3878
LEX,4017,ATL,3682,MDT,3542
LEX,4017,ATL,3682,MDW,3747
LEX,4017,ATL,3682,MEM,3473
LEX,4017,ATL,3682,MEX,1824
LEX,4017,ATL,3682,MGA,1863
LEX,4017,ATL,3682,MGM,4115
LEX,4017,ATL,3682,MHT,4011
LEX,4017,ATL,3682,MIA,3576
LEX,4017,ATL,3682,MKE,3717
LEX,4017,ATL,3682,MLB,3671
LEX,4017,ATL,3682,MLI,4072
LEX,4017,ATL,3682,MLU,3732
LEX,4017,ATL,3682,MOB,3782
LEX,4017,ATL,3682,MSN,3459
LEX,4017,ATL,3682,MSP,3858
LEX,4017,ATL,3682,MSY,3861
LEX,4017,ATL,3682,MTY,1825
LEX,4017,ATL,3682,MUC,346
LEX,4017,ATL,3682,MYR,3515
LEX,4017,ATL,3682,NAS,1953
LEX,4017,ATL,3682,NRT,2279
LEX,4017,ATL,3682,OAJ,4386
LEX,4017,ATL,3682,OKC,3863
LEX,4017,ATL,3682,OMA,3454
LEX,4017,ATL,3682,ORD,3830
LEX,4017,ATL,3682,ORF,3611
LEX,4017,ATL,3682,PAP,1897
LEX,4017,ATL,3682,PBI,3722
LEX,4017,ATL,3682,PDX,3720
LEX,4017,ATL,3682,PHF,3633
LEX,4017,ATL,3682,PHL,3752
LEX,4017,ATL,3682,PHX,3462
LEX,4017,ATL,3682,PIA,4046
LEX,4017,ATL,3682,PIT,3570
LEX,4017,ATL,3682,PLS,1754
LEX,4017,ATL,3682,PNS,3564
LEX,4017,ATL,3682,PTY,1871
LEX,4017,ATL,3682,PUJ,1760
LEX,4017,ATL,3682,PVD,3641
LEX,4017,ATL,3682,PVR,1836
LEX,4017,ATL,3682,PWM,3862
LEX,4017,ATL,3682,RDU,3626
LEX,4017,ATL,3682,RIC,3608
LEX,4017,ATL,3682,ROA,4016
LEX,4017,ATL,3682,ROC,3622
LEX,4017,ATL,3682,RSW,3793
LEX,4017,ATL,3682,RTB,1774
LEX,4017,ATL,3682,SAL,1892
LEX,4017,ATL,3682,SAN,3731
LEX,4017,ATL,3682,SAP,1772
LEX,4017,ATL,3682,SAT,3621
LEX,4017,ATL,3682,SAV,3613
LEX,4017,ATL,3682,SBN,4359
LEX,4017,ATL,3682,SCL,2650
LEX,4017,ATL,3682,SDF,4014
LEX,4017,ATL,3682,SDQ,1762
LEX,4017,ATL,3682,SEA,3577
LEX,4017,ATL,3682,SFO,3469
LEX,4017,ATL,3682,SGF,4348
LEX,4017,ATL,3682,SHV,3609
LEX,4017,ATL,3682,SJC,3748
LEX,4017,ATL,3682,SJD,1840
LEX,4017,ATL,3682,SJO,1885
LEX,4017,ATL,3682,SJU,2890
LEX,4017,ATL,3682,SLC,3536
LEX,4017,ATL,3682,SMF,3817
LEX,4017,ATL,3682,SNA,3867
LEX,4017,ATL,3682,SRQ,4067
LEX,4017,ATL,3682,STL,3678
LEX,4017,ATL,3682,STR,350
LEX,4017,ATL,3682,STT,2883
LEX,4017,ATL,3682,SXM,2899
LEX,4017,ATL,3682,SYR,3745
LEX,4017,ATL,3682,TGU,1776
LEX,4017,ATL,3682,TLH,3698
LEX,4017,ATL,3682,TPA,3646
LEX,4017,ATL,3682,TRI,4116
LEX,4017,ATL,3682,TUL,3855
LEX,4017,ATL,3682,TUS,3636
LEX,4017,ATL,3682,TYS,3676
LEX,4017,ATL,3682,UIO,2688
LEX,4017,ATL,3682,UVF,2894
LEX,4017,ATL,3682,VLD,5776
LEX,4017,ATL,3682,VPS,3873
LEX,4017,ATL,3682,XNA,4356
LEX,4017,ATL,3682,YUL,146
LEX,4017,ATL,3682,YYZ,193
LEX,4017,ATL,3682,ZRH,1678
LEX,4017,CLT,3876,ATL,3682
LEX,4017,CLT,3876,CVG,3488
LEX,4017,CLT,3876,DTW,3645
LEX,4017,CLT,3876,JFK,3797
LEX,4017,CLT,3876,LGA,3697
LEX,4017,CLT,3876,MSP,3858
LEX,4017,CLT,3876,SLC,3536
LEX,4017,DCA,3520,ATL,3682
LEX,4017,DCA,3520,CVG,3488
LEX,4017,DCA,3520,DTW,3645
LEX,4017,DCA,3520,JFK,3797
LEX,4017,DCA,3520,LAX,3484
LEX,4017,DCA,3520,LEX,4017
LEX,4017,DCA,3520,LGA,3697
LEX,4017,DCA,3520,MEM,3473
LEX,4017,DCA,3520,MSN,3459
LEX,4017,DCA,3520,MSP,3858
LEX,4017,DCA,3520,OMA,3454
LEX,4017,DCA,3520,SLC,3536
LEX,4017,DFW,3670,AMS,580
LEX,4017,DFW,3670,ATL,3682
LEX,4017,DFW,3670,CVG,3488
LEX,4017,DFW,3670,DTW,3645
LEX,4017,DFW,3670,ICN,3930
LEX,4017,DFW,3670,JFK,3797
LEX,4017,DFW,3670,LGA,3697
LEX,4017,DFW,3670,MEM,3473
LEX,4017,DFW,3670,MEX,1824
LEX,4017,DFW,3670,MSP,3858
LEX,4017,DFW,3670,SLC,3536
LEX,4017,DFW,3670,YYC,178
LEX,4017,DTW,3645,ABE,4355
LEX,4017,DTW,3645,ALB,3864
LEX,4017,DTW,3645,AMS,580
LEX,4017,DTW,3645,APN,5720
LEX,4017,DTW,3645,ATL,3682
LEX,4017,DTW,3645,ATW,4047
LEX,4017,DTW,3645,AUS,3673
LEX,4017,DTW,3645,AVL,4007
LEX,4017,DTW,3645,AVP,4286
LEX,4017,DTW,3645,AZO,4039
LEX,4017,DTW,3645,BDL,3825
LEX,4017,DTW,3645,BGM,4129
LEX,4017,DTW,3645,BGR,3463
LEX,4017,DTW,3645,BHM,3811
LEX,4017,DTW,3645,BMI,4037
LEX,4017,DTW,3645,BNA,3690
LEX,4017,DTW,3645,BOS,3448
LEX,4017,DTW,3645,BTV,3711
LEX,4017,DTW,3645,BUF,3820
LEX,4017,DTW,3645,BWI,3849
LEX,4017,DTW,3645,CAE,3561
LEX,4017,DTW,3645,CAK,4112
LEX,4017,DTW,3645,CDG,1382
LEX,4017,DTW,3645,CHA,3578
LEX,4017,DTW,3645,CHS,3806
LEX,4017,DTW,3645,CID,4043
LEX,4017,DTW,3645,CIU,5729
LEX,4017,DTW,3645,CLE,3486
LEX,4017,DTW,3645,CLT,3876
LEX,4017,DTW,3645,CMH,3759
LEX,4017,DTW,3645,CRW,4285
LEX,4017,DTW,3645,CUN,1852
LEX,4017,DTW,3645,CVG,3488
LEX,4017,DTW,3645,CWA,4045
LEX,4017,DTW,3645,DAY,3627
LEX,4017,DTW,3645,DCA,3520
LEX,4017,DTW,3645,DEN,3751
LEX,4017,DTW,3645,DFW,3670
LEX,4017,DTW,3645,DSM,3729
LEX,4017,DTW,3645,ELM,3946
LEX,4017,DTW,3645,ERI,4276
LEX,4017,DTW,3645,ESC,6800
LEX,4017,DTW,3645,EVV,4018
LEX,4017,DTW,3645,EWR,3494
LEX,4017,DTW,3645,FLL,3533
LEX,4017,DTW,3645,FRA,340
LEX,4017,DTW,3645,FWA,4041
LEX,4017,DTW,3645,GCM,1926
LEX,4017,DTW,3645,GRB,3653
LEX,4017,DTW,3645,GRR,3685
LEX,4017,DTW,3645,GRU,2564
LEX,4017,DTW,3645,GSO,4008
LEX,4017,DTW,3645,GSP,4034
LEX,4017,DTW,3645,HPN,3589
LEX,4017,DTW,3645,HSV,4113
LEX,4017,DTW,3645,IAD,3714
LEX,4017,DTW,3645,IAH,3550
LEX,4017,DTW,3645,ICN,3930
LEX,4017,DTW,3645,IND,3585
LEX,4017,DTW,3645,ITH,3947
LEX,4017,DTW,3645,JAX,3712
LEX,4017,DTW,3645,JFK,3797
LEX,4017,DTW,3645,LAN,3544
LEX,4017,DTW,3645,LAS,3877
LEX,4017,DTW,3645,LAX,3484
LEX,4017,DTW,3645,LEX,4017
LEX,4017,DTW,3645,LGA,3697
LEX,4017,DTW,3645,LHR,507
LEX,4017,DTW,3645,LIT,3660
LEX,4017,DTW,3645,MBJ,1780
LEX,4017,DTW,3645,MBS,4128
LEX,4017,DTW,3645,MCI,3458
LEX,4017,DTW,3645,MCO,3878
LEX,4017,DTW,3645,MDT,3542
LEX,4017,DTW,3645,MDW,3747
LEX,4017,DTW,3645,MEM,3473
LEX,4017,DTW,3645,MEX,1824
LEX,4017,DTW,3645,MHT,4011
LEX,4017,DTW,3645,MIA,3576
LEX,4017,DTW,3645,MKE,3717
LEX,4017,DTW,3645,MLI,4072
LEX,4017,DTW,3645,MQT,3675
LEX,4017,DTW,3645,MSN,3459
LEX,4017,DTW,3645,MSP,3858
LEX,4017,DTW,3645,MSY,3861
LEX,4017,DTW,3645,MTY,1825
LEX,4017,DTW,3645,MYR,3515
LEX,4017,DTW,3645,NAS,1953
LEX,4017,DTW,3645,NGO,3942
LEX,4017,DTW,3645,NRT,2279
LEX,4017,DTW,3645,OKC,3863
LEX,4017,DTW,3645,OMA,3454
LEX,4017,DTW,3645,ORD,3830
LEX,4017,DTW,3645,ORF,3611
LEX,4017,DTW,3645,PBI,3722
LEX,4017,DTW,3645,PDX,3720
LEX,4017,DTW,3645,PEK,3364
LEX,4017,DTW,3645,PHL,3752
LEX,4017,DTW,3645,PHX,3462
LEX,4017,DTW,3645,PIA,4046
LEX,4017,DTW,3645,PIT,3570
LEX,4017,DTW,3645,PLN,5762
LEX,4017,DTW,3645,PUJ,1760
LEX,4017,DTW,3645,PVD,3641
LEX,4017,DTW,3645,PVG,3406
LEX,4017,DTW,3645,PWM,3862
LEX,4017,DTW,3645,RDU,3626
LEX,4017,DTW,3645,RIC,3608
LEX,4017,DTW,3645,ROA,4016
LEX,4017,DTW,3645,ROC,3622
LEX,4017,DTW,3645,RSW,3793
LEX,4017,DTW,3645,SAN,3731
LEX,4017,DTW,3645,SAT,3621
LEX,4017,DTW,3645,SAV,3613
LEX,4017,DTW,3645,SBN,4359
LEX,4017,DTW,3645,SCE,4318
LEX,4017,DTW,3645,SDF,4014
LEX,4017,DTW,3645,SEA,3577
LEX,4017,DTW,3645,SFO,3469
LEX,4017,DTW,3645,SJU,2890
LEX,4017,DTW,3645,SLC,3536
LEX,4017,DTW,3645,STL,3678
LEX,4017,DTW,3645,SWF,3661
LEX,4017,DTW,3645,SYR,3745
LEX,4017,DTW,3645,TPA,3646
LEX,4017,DTW,3645,TUL,3855
LEX,4017,DTW,3645,TVC,4023
LEX,4017,DTW,3645,TYS,3676
LEX,4017,DTW,3645,XNA,4356
LEX,4017,DTW,3645,YOW,100
LEX,4017,DTW,3645,YUL,146
LEX,4017,DTW,3645,YYZ,193
LEX,4017,FLL,3533,ATL,3682
LEX,4017,FLL,3533,CVG,3488
LEX,4017,FLL,3533,DTW,3645
LEX,4017,FLL,3533,JFK,3797
LEX,4017,FLL,3533,LGA,3697
LEX,4017,FLL,3533,MSP,3858
LEX,4017,FLL,3533,RDU,3626
LEX,4017,FLL,3533,YYZ,193
LEX,4017,IAH,3550,AMS,580
LEX,4017,IAH,3550,ATL,3682
LEX,4017,IAH,3550,CDG,1382
LEX,4017,IAH,3550,CVG,3488
LEX,4017,IAH,3550,DTW,3645
LEX,4017,IAH,3550,LGA,3697
LEX,4017,IAH,3550,MEM,3473
LEX,4017,IAH,3550,MEX,1824
LEX,4017,IAH,3550,MSP,3858
LEX,4017,IAH,3550,SEA,3577
LEX,4017,IAH,3550,SLC,3536
LEX,4017,LGA,3697,ATL,3682
LEX,4017,LGA,3697,AUA,2895
LEX,4017,LGA,3697,BGR,3463
LEX,4017,LGA,3697,BHM,3811
LEX,4017,LGA,3697,BNA,3690
LEX,4017,LGA,3697,BOS,3448
LEX,4017,LGA,3697,BTV,3711
LEX,4017,LGA,3697,BUF,3820
LEX,4017,LGA,3697,CAE,3561
LEX,4017,LGA,3697,CHO,4015
LEX,4017,LGA,3697,CHS,3806
LEX,4017,LGA,3697,CLE,3486
LEX,4017,LGA,3697,CLT,3876
LEX,4017,LGA,3697,CMH,3759
LEX,4017,LGA,3697,CVG,3488
LEX,4017,LGA,3697,DAY,3627
LEX,4017,LGA,3697,DCA,3520
LEX,4017,LGA,3697,DEN,3751
LEX,4017,LGA,3697,DFW,3670
LEX,4017,LGA,3697,DSM,3729
LEX,4017,LGA,3697,DTW,3645
LEX,4017,LGA,3697,EYW,3875
LEX,4017,LGA,3697,FLL,3533
LEX,4017,LGA,3697,GRR,3685
LEX,4017,LGA,3697,GSO,4008
LEX,4017,LGA,3697,GSP,4034
LEX,4017,LGA,3697,IAH,3550
LEX,4017,LGA,3697,ILM,3845
LEX,4017,LGA,3697,IND,3585
LEX,4017,LGA,3697,JAX,3712
LEX,4017,LGA,3697,LEX,4017
LEX,4017,LGA,3697,MCI,3458
LEX,4017,LGA,3697,MCO,3878
LEX,4017,LGA,3697,MEM,3473
LEX,4017,LGA,3697,MHT,4011
LEX,4017,LGA,3697,MIA,3576
LEX,4017,LGA,3697,MKE,3717
LEX,4017,LGA,3697,MSN,3459
LEX,4017,LGA,3697,MSP,3858
LEX,4017,LGA,3697,MSY,3861
LEX,4017,LGA,3697,MYR,3515
LEX,4017,LGA,3697,OMA,3454
LEX,4017,LGA,3697,ORD,3830
LEX,4017,LGA,3697,ORF,3611
LEX,4017,LGA,3697,PBI,3722
LEX,4017,LGA,3697,PIT,3570
LEX,4017,LGA,3697,PWM,3862
LEX,4017,LGA,3697,RDU,3626
LEX,4017,LGA,3697,RIC,3608
LEX,4017,LGA,3697,ROC,3622
LEX,4017,LGA,3697,RSW,3793
LEX,4017,LGA,3697,SAV,3613
LEX,4017,LGA,3697,SDF,4014
LEX,4017,LGA,3697,SRQ,4067
LEX,4017,LGA,3697,STL,3678
LEX,4017,LGA,3697,SYR,3745
LEX,4017,LGA,3697,TPA,3646
LEX,4017,LGA,3697,TYS,3676
LEX,4017,LGA,3697,YHZ,73
LEX,4017,LGA,3697,YUL,146
LEX,4017,LGA,3697,YYZ,193
LEX,4017,MSP,3858,ABQ,4019
LEX,4017,MSP,3858,ABR,5714
LEX,4017,MSP,3858,ALB,3864
LEX,4017,MSP,3858,AMS,580
LEX,4017,MSP,3858,ANC,3774
LEX,4017,MSP,3858,APN,5720
LEX,4017,MSP,3858,ATL,3682
LEX,4017,MSP,3858,ATW,4047
LEX,4017,MSP,3858,AUS,3673
LEX,4017,MSP,3858,AZO,4039
LEX,4017,MSP,3858,BDL,3825
LEX,4017,MSP,3858,BHM,3811
LEX,4017,MSP,3858,BIL,4021
LEX,4017,MSP,3858,BIS,4083
LEX,4017,MSP,3858,BJI,4287
LEX,4017,MSP,3858,BMI,4037
LEX,4017,MSP,3858,BNA,3690
LEX,4017,MSP,3858,BOI,3495
LEX,4017,MSP,3858,BOS,3448
LEX,4017,MSP,3858,BRD,6957
LEX,4017,MSP,3858,BUF,3820
LEX,4017,MSP,3858,BWI,3849
LEX,4017,MSP,3858,BZN,4020
LEX,4017,MSP,3858,CDG,1382
LEX,4017,MSP,3858,CID,4043
LEX,4017,MSP,3858,CLE,3486
LEX,4017,MSP,3858,CLT,3876
LEX,4017,MSP,3858,CMH,3759
LEX,4017,MSP,3858,CUN,1852
LEX,4017,MSP,3858,CVG,3488
LEX,4017,MSP,3858,CWA,4045
LEX,4017,MSP,3858,DAY,3627
LEX,4017,MSP,3858,DCA,3520
LEX,4017,MSP,3858,DEN,3751
LEX,4017,MSP,3858,DFW,3670
LEX,4017,MSP,3858,DIK,7064
LEX,4017,MSP,3858,DLH,3598
LEX,4017,MSP,3858,DSM,3729
LEX,4017,MSP,3858,DTW,3645
LEX,4017,MSP,3858,EWR,3494
LEX,4017,MSP,3858,FAR,4292
LEX,4017,MSP,3858,FCA,4127
LEX,4017,MSP,3858,FLL,3533
LEX,4017,MSP,3858,FNT,4089
LEX,4017,MSP,3858,FSD,4009
LEX,4017,MSP,3858,FWA,4041
LEX,4017,MSP,3858,GEG,3467
LEX,4017,MSP,3858,GFK,3442
LEX,4017,MSP,3858,GRB,3653
LEX,4017,MSP,3858,GRR,3685
LEX,4017,MSP,3858,GTF,3880
LEX,4017,MSP,3858,HIB,3650
LEX,4017,MSP,3858,HLN,3504
LEX,4017,MSP,3858,IAD,3714
LEX,4017,MSP,3858,IAH,3550
LEX,4017,MSP,3858,ICT,3457
LEX,4017,MSP,3858,IMT,6837
LEX,4017,MSP,3858,IND,3585
LEX,4017,MSP,3858,INL,3535
LEX,4017,MSP,3858,ISN,3659
LEX,4017,MSP,3858,JAX,3712
LEX,4017,MSP,3858,JFK,3797
LEX,4017,MSP,3858,LAN,3544
LEX,4017,MSP,3858,LAS,3877
LEX,4017,MSP,3858,LAX,3484
LEX,4017,MSP,3858,LEX,4017
LEX,4017,MSP,3858,LGA,3697
LEX,4017,MSP,3858,LHR,507
LEX,4017,MSP,3858,LNK,3543
LEX,4017,MSP,3858,LSE,4044
LEX,4017,MSP,3858,MBS,4128
LEX,4017,MSP,3858,MCI,3458
LEX,4017,MSP,3858,MCO,3878
LEX,4017,MSP,3858,MDW,3747
LEX,4017,MSP,3858,MEM,3473
LEX,4017,MSP,3858,MIA,3576
LEX,4017,MSP,3858,MKE,3717
LEX,4017,MSP,3858,MLI,4072
LEX,4017,MSP,3858,MOT,3498
LEX,4017,MSP,3858,MSN,3459
LEX,4017,MSP,3858,MSO,4216
LEX,4017,MSP,3858,MSY,3861
LEX,4017,MSP,3858,NRT,2279
LEX,4017,MSP,3858,OKC,3863
LEX,4017,MSP,3858,OMA,3454
LEX,4017,MSP,3858,ORD,3830
LEX,4017,MSP,3858,ORF,3611
LEX,4017,MSP,3858,PDX,3720
LEX,4017,MSP,3858,PHL,3752
LEX,4017,MSP,3858,PHX,3462
LEX,4017,MSP,3858,PIA,4046
LEX,4017,MSP,3858,PIT,3570
LEX,4017,MSP,3858,PSC,6133
LEX,4017,MSP,3858,PSP,3839
LEX,4017,MSP,3858,RAP,4087
LEX,4017,MSP,3858,RDU,3626
LEX,4017,MSP,3858,RHI,5765
LEX,4017,MSP,3858,RIC,3608
LEX,4017,MSP,3858,ROC,3622
LEX,4017,MSP,3858,RST,4048
LEX,4017,MSP,3858,RSW,3793
LEX,4017,MSP,3858,SAN,3731
LEX,4017,MSP,3858,SAT,3621
LEX,4017,MSP,3858,SBN,4359
LEX,4017,MSP,3858,SDF,4014
LEX,4017,MSP,3858,SEA,3577
LEX,4017,MSP,3858,SFO,3469
LEX,4017,MSP,3858,SJC,3748
LEX,4017,MSP,3858,SLC,3536
LEX,4017,MSP,3858,SMF,3817
LEX,4017,MSP,3858,SNA,3867
LEX,4017,MSP,3858,STL,3678
LEX,4017,MSP,3858,SYR,3745
LEX,4017,MSP,3858,TPA,3646
LEX,4017,MSP,3858,TUL,3855
LEX,4017,MSP,3858,TUS,3636
LEX,4017,MSP,3858,TVC,4023
LEX,4017,MSP,3858,TYS,3676
LEX,4017,MSP,3858,XNA,4356
LEX,4017,MSP,3858,YEG,49
LEX,4017,MSP,3858,YQR,120
LEX,4017,MSP,3858,YUL,146
LEX,4017,MSP,3858,YVR,156
LEX,4017,MSP,3858,YWG,160
LEX,4017,MSP,3858,YXE,166
LEX,4017,MSP,3858,YYC,178
LEX,4017,MSP,3858,YYZ,193
LEX,4017,ORD,3830,AMS,580
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,CDG,1382
LEX,4017,ORD,3830,CVG,3488
LEX,4017,ORD,3830,DTW,3645
LEX,4017,ORD,3830,FCO,1555
LEX,4017,ORD,3830,GDL,1804
LEX,4017,ORD,3830,ICN,3930
LEX,4017,ORD,3830,JFK,3797
LEX,4017,ORD,3830,LGA,3697
LEX,4017,ORD,3830,LHR,507
LEX,4017,ORD,3830,MEM,3473
LEX,4017,ORD,3830,MEX,1824
LEX,4017,ORD,3830,MSP,3858
LEX,4017,ORD,3830,SLC,3536
LEX,4017,ORD,3830,YVR,156
LEX,4017,ORD,3830,YYC,178
LEX,4017,FLL,3533,ARN,737
LEX,4017,FLL,3533,CPH,609
LEX,4017,FLL,3533,OSL,644
LEX,4017,ATL,3682,ORD,3830
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,DUB,599
LEX,4017,ORD,3830,MSY,3861
LEX,4017,DFW,3670,DXB,2188
LEX,4017,IAH,3550,DXB,2188
LEX,4017,ATL,3682,ORD,3830
LEX,4017,ORD,3830,ATL,3682
LEX,4017,ORD,3830,AUH,2179
LEX,4017,ORD,3830,MSY,3861
LEX,4017,ORD,3830,YUL,146
LEX,4017,ORD,3830,YYZ,193
LEX,4017,ATL,3682,DEN,3751
LEX,4017,ATL,3682,TTN,3447
LEX,4017,CLT,3876,TTN,3447
LEX,4017,DCA,3520,DEN,3751
LEX,4017,DFW,3670,DEN,3751
LEX,4017,DTW,3645,DEN,3751
LEX,4017,DTW,3645,ILG,3859
LEX,4017,DTW,3645,TTN,3447
LEX,4017,FLL,3533,DEN,3751
LEX,4017,FLL,3533,TTN,3447
LEX,4017,IAH,3550,DEN,3751
LEX,4017,LGA,3697,DEN,3751
LEX,4017,MSP,3858,DEN,3751
LEX,4017,ORD,3830,MBJ,1780
LEX,4017,ORD,3830,PUJ,1760
LEX,4017,ORD,3830,PVR,1836
LEX,4017,ORD,3830,SJD,1840
LEX,4017,SFB,4167,KEF,16
LEX,4017,ATL,3682,AUA,2895
LEX,4017,ATL,3682,AUS,3673
LEX,4017,ATL,3682,BDL,3825
LEX,4017,ATL,3682,BOS,3448
